種類,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,取引価格（総額）,間取り,面積（㎡）,建築年,取引時期,取引時期（年）,築年数
宅地(土地と建物),千葉県,四街道市,和良比,,,30000000,その他,150.0,2017年,2017年第4四半期,2017,0.0
中古マンション等,千葉県,四街道市,和良比,,,17000000,３ＬＤＫ,60.0,1995年,2017年第4四半期,2017,22.0
宅地(土地と建物),千葉県,四街道市,和良比,,,28000000,その他,250.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,四街道市,和良比,,,57000000,その他,230.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,四街道市,もねの里,,,34000000,その他,175.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,四街道市,もねの里,,,25000000,その他,195.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,四街道市,旭ケ丘,,,15000000,その他,165.0,2015年,2017年第4四半期,2017,2.0
宅地(土地と建物),千葉県,四街道市,美しが丘,,,28000000,その他,130.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,四街道市,下志津新田,,,23000000,その他,135.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,四街道市,四街道,,,35000000,その他,195.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,四街道市,四街道,,,19000000,その他,105.0,2017年,2017年第4四半期,2017,0.0
中古マンション等,千葉県,袖ケ浦市,神納,,,2000000,その他,55.0,,2017年第4四半期,2017,
中古マンション等,千葉県,袖ケ浦市,蔵波,,,9000000,３ＬＤＫ,75.0,1992年,2017年第4四半期,2017,25.0
宅地(土地と建物),千葉県,袖ケ浦市,蔵波台,,,26000000,その他,185.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,袖ケ浦市,蔵波台,,,23000000,その他,165.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,袖ケ浦市,蔵波台,,,44000000,その他,250.0,,2017年第4四半期,2017,
中古マンション等,千葉県,袖ケ浦市,長浦駅前,,,24000000,３ＬＤＫ,80.0,2005年,2017年第4四半期,2017,12.0
宅地(土地と建物),千葉県,袖ケ浦市,長浦駅前,,,8200000,その他,190.0,1991年,2017年第4四半期,2017,26.0
宅地(土地と建物),千葉県,袖ケ浦市,のぞみ野,,,23000000,その他,190.0,2016年,2017年第4四半期,2017,1.0
宅地(土地と建物),千葉県,袖ケ浦市,上泉,,,18000000,その他,240.0,2016年,2017年第4四半期,2017,1.0
宅地(土地と建物),千葉県,袖ケ浦市,奈良輪,,,54000000,その他,280.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,袖ケ浦市,奈良輪,,,41000000,その他,240.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,袖ケ浦市,奈良輪,,,41000000,その他,165.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,袖ケ浦市,奈良輪,,,30000000,その他,200.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,八街市,希望ケ丘,,,3600000,その他,170.0,1992年,2017年第4四半期,2017,25.0
宅地(土地と建物),千葉県,八街市,希望ケ丘,,,6300000,その他,145.0,1992年,2017年第4四半期,2017,25.0
宅地(土地と建物),千葉県,八街市,希望ケ丘,,,4000000,その他,155.0,1991年,2017年第4四半期,2017,26.0
宅地(土地と建物),千葉県,八街市,四木,,,11000000,その他,500.0,1997年,2017年第4四半期,2017,20.0
宅地(土地と建物),千葉県,八街市,文違,,,4500000,その他,95.0,1988年,2017年第4四半期,2017,29.0
宅地(土地と建物),千葉県,八街市,文違,,,11000000,その他,980.0,2003年,2017年第4四半期,2017,14.0
宅地(土地と建物),千葉県,八街市,文違,,,15000000,その他,390.0,1989年,2017年第4四半期,2017,28.0
宅地(土地と建物),千葉県,八街市,文違,,,7700000,その他,330.0,1999年,2017年第4四半期,2017,18.0
宅地(土地と建物),千葉県,八街市,みどり台,,,13000000,その他,170.0,1995年,2017年第4四半期,2017,22.0
宅地(土地と建物),千葉県,八街市,山田台,,,10000000,その他,330.0,1972年,2017年第4四半期,2017,45.0
宅地(土地と建物),千葉県,八街市,吉倉,,,15000000,その他,1300.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,八街市,大関,,,3700000,その他,130.0,1991年,2017年第4四半期,2017,26.0
宅地(土地と建物),千葉県,八街市,雁丸,,,29000000,その他,330.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,八街市,勢田,,,4500000,その他,410.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,八街市,東吉田,,,5500000,その他,155.0,2000年,2017年第4四半期,2017,17.0
宅地(土地と建物),千葉県,八街市,東吉田,,,3600000,その他,155.0,1999年,2017年第4四半期,2017,18.0
宅地(土地と建物),千葉県,八街市,東吉田,,,7500000,その他,150.0,2000年,2017年第4四半期,2017,17.0
宅地(土地と建物),千葉県,八街市,東吉田,,,3200000,その他,160.0,1990年,2017年第4四半期,2017,27.0
宅地(土地と建物),千葉県,八街市,八街,,,9500000,その他,420.0,1990年,2017年第4四半期,2017,27.0
宅地(土地と建物),千葉県,八街市,八街,,,8000000,その他,350.0,1991年,2017年第4四半期,2017,26.0
宅地(土地と建物),千葉県,八街市,八街,,,24000000,その他,220.0,1988年,2017年第4四半期,2017,29.0
宅地(土地と建物),千葉県,八街市,八街,,,4000000,その他,155.0,1989年,2017年第4四半期,2017,28.0
宅地(土地と建物),千葉県,八街市,八街,,,27000000,その他,1000.0,1985年,2017年第4四半期,2017,32.0
宅地(土地と建物),千葉県,八街市,八街,,,4800000,その他,105.0,1999年,2017年第4四半期,2017,18.0
宅地(土地と建物),千葉県,八街市,八街,,,23000000,その他,300.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,八街市,八街,,,13000000,その他,180.0,2003年,2017年第4四半期,2017,14.0
宅地(土地と建物),千葉県,八街市,八街,,,5000000,その他,130.0,1989年,2017年第4四半期,2017,28.0
宅地(土地と建物),千葉県,八街市,八街,,,2300000,その他,120.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,八街市,砂,,,4000000,その他,230.0,1989年,2017年第4四半期,2017,28.0
宅地(土地と建物),千葉県,八街市,上砂,,,3900000,その他,770.0,2000年,2017年第4四半期,2017,17.0
宅地(土地と建物),千葉県,八街市,泉台,,,4300000,その他,165.0,1989年,2017年第4四半期,2017,28.0
宅地(土地と建物),千葉県,印西市,小林,,,12000000,その他,165.0,1991年,2017年第4四半期,2017,26.0
宅地(土地と建物),千葉県,印西市,小林,,,20000000,その他,340.0,1990年,2017年第4四半期,2017,27.0
宅地(土地と建物),千葉県,印西市,草深,,,26000000,その他,240.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,草深,,,35000000,その他,250.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,草深,,,25000000,その他,190.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,西の原,,,26000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
中古マンション等,千葉県,印西市,西の原,,,11000000,３ＬＤＫ,80.0,1995年,2017年第4四半期,2017,22.0
宅地(土地と建物),千葉県,印西市,西の原,,,24000000,その他,170.0,,2017年第4四半期,2017,
中古マンション等,千葉県,印西市,原山,,,12000000,３ＬＤＫ,100.0,1993年,2017年第4四半期,2017,24.0
中古マンション等,千葉県,印西市,原山,,,15000000,３ＬＤＫ,100.0,1993年,2017年第4四半期,2017,24.0
中古マンション等,千葉県,印西市,原,,,26000000,３ＬＤＫ,115.0,2005年,2017年第4四半期,2017,12.0
中古マンション等,千葉県,印西市,原,,,19000000,３ＬＤＫ,80.0,2013年,2017年第4四半期,2017,4.0
中古マンション等,千葉県,印西市,原,,,27000000,４ＬＤＫ,115.0,2005年,2017年第4四半期,2017,12.0
宅地(土地と建物),千葉県,印西市,美瀬,,,38000000,その他,190.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,印西市,若萩,,,28000000,その他,185.0,2011年,2017年第4四半期,2017,6.0
宅地(土地と建物),千葉県,印西市,武西学園台,,,32000000,その他,170.0,2009年,2017年第4四半期,2017,8.0
宅地(土地と建物),千葉県,印西市,武西学園台,,,43000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,東の原,,,34000000,その他,175.0,2008年,2017年第4四半期,2017,9.0
宅地(土地と建物),千葉県,印西市,東の原,,,41000000,その他,170.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,印西市,東の原,,,28000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,東の原,,,44000000,その他,170.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,印西市,東の原,,,31000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,東の原,,,36000000,その他,170.0,2010年,2017年第4四半期,2017,7.0
宅地(土地と建物),千葉県,印西市,東の原,,,49000000,その他,175.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,東の原,,,49000000,その他,175.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,東の原,,,51000000,その他,170.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,東の原,,,82000000,その他,340.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,印西市,東の原,,,41000000,その他,190.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,東の原,,,43000000,その他,170.0,,2017年第4四半期,2017,
中古マンション等,千葉県,印西市,戸神台,,,29000000,３ＬＤＫ,95.0,2015年,2017年第4四半期,2017,2.0
宅地(土地と建物),千葉県,印西市,木下南,,,24000000,その他,170.0,1994年,2017年第4四半期,2017,23.0
宅地(土地と建物),千葉県,印西市,平賀学園台,,,17000000,その他,195.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,木下東,,,5100000,その他,220.0,1994年,2017年第4四半期,2017,23.0
宅地(土地と建物),千葉県,印西市,木下東,,,5500000,その他,210.0,1986年,2017年第4四半期,2017,31.0
宅地(土地と建物),千葉県,印西市,木下東,,,19000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
中古マンション等,千葉県,印西市,高花,,,4500000,３ＬＤＫ,55.0,1989年,2017年第4四半期,2017,28.0
宅地(土地と建物),千葉県,印西市,高花,,,40000000,その他,240.0,2017年,2017年第4四半期,2017,0.0
中古マンション等,千葉県,印西市,中央南,,,23000000,３ＬＤＫ,85.0,2007年,2017年第4四半期,2017,10.0
中古マンション等,千葉県,印西市,中央南,,,24000000,３ＬＤＫ,75.0,2007年,2017年第4四半期,2017,10.0
宅地(土地と建物),千葉県,印西市,舞姫,,,15000000,その他,200.0,2012年,2017年第4四半期,2017,5.0
中古マンション等,千葉県,印西市,内野,,,5300000,３ＬＤＫ,70.0,1988年,2017年第4四半期,2017,29.0
宅地(土地と建物),千葉県,印西市,大塚,,,40000000,その他,175.0,2016年,2017年第4四半期,2017,1.0
中古マンション等,千葉県,印西市,小倉台,,,23000000,３ＬＤＫ,90.0,1995年,2017年第4四半期,2017,22.0
中古マンション等,千葉県,印西市,小倉台,,,17000000,３ＬＤＫ,115.0,1993年,2017年第4四半期,2017,24.0
中古マンション等,千葉県,印西市,木刈,,,5000000,その他,100.0,1991年,2017年第4四半期,2017,26.0
宅地(土地と建物),千葉県,印西市,木刈,,,17000000,その他,220.0,1985年,2017年第4四半期,2017,32.0
宅地(土地と建物),千葉県,印西市,木刈,,,39000000,その他,210.0,2018年,2017年第4四半期,2017,0.0
中古マンション等,千葉県,印西市,木刈,,,13000000,４ＬＤＫ,115.0,1991年,2017年第4四半期,2017,26.0
宅地(土地と建物),千葉県,印西市,木刈,,,19000000,その他,200.0,2003年,2017年第4四半期,2017,14.0
中古マンション等,千葉県,印西市,滝野,,,7600000,３ＬＤＫ,80.0,1997年,2017年第4四半期,2017,20.0
中古マンション等,千葉県,印西市,滝野,,,10000000,３ＬＤＫ,90.0,1997年,2017年第4四半期,2017,20.0
宅地(土地と建物),千葉県,印西市,牧の原,,,54000000,その他,170.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,30000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,35000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,25000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,50000000,その他,195.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,53000000,その他,190.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,43000000,その他,10.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,48000000,その他,185.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,印西市,牧の原,,,44000000,その他,180.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,45000000,その他,180.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,印西市,牧の原,,,30000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,44000000,その他,170.0,2019年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,27000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,29000000,その他,170.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,46000000,その他,180.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,29000000,その他,170.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,42000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,31000000,その他,170.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,印西市,牧の原,,,32000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
中古マンション等,千葉県,白井市,堀込,,,15000000,４ＬＤＫ,105.0,1991年,2017年第4四半期,2017,26.0
宅地(土地と建物),千葉県,白井市,堀込,,,44000000,その他,135.0,1983年,2017年第4四半期,2017,34.0
中古マンション等,千葉県,白井市,堀込,,,4500000,２ＬＤＫ,55.0,1981年,2017年第4四半期,2017,36.0
中古マンション等,千葉県,白井市,堀込,,,8300000,２ＬＤＫ,55.0,1980年,2017年第4四半期,2017,37.0
中古マンション等,千葉県,白井市,堀込,,,7700000,２ＬＤＫ,55.0,1981年,2017年第4四半期,2017,36.0
宅地(土地と建物),千葉県,白井市,西白井,,,29000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
中古マンション等,千葉県,白井市,清水口,,,6300000,３ＬＤＫ,80.0,1979年,2017年第4四半期,2017,38.0
中古マンション等,千葉県,白井市,笹塚,,,19000000,４ＬＤＫ,85.0,2007年,2017年第4四半期,2017,10.0
中古マンション等,千葉県,白井市,笹塚,,,23000000,４ＬＤＫ,85.0,2007年,2017年第4四半期,2017,10.0
中古マンション等,千葉県,白井市,けやき台,,,13000000,その他,85.0,1995年,2017年第4四半期,2017,22.0
中古マンション等,千葉県,白井市,けやき台,,,14000000,３ＬＤＫ,75.0,1996年,2017年第4四半期,2017,21.0
中古マンション等,千葉県,白井市,けやき台,,,13000000,３ＬＤＫ,85.0,1995年,2017年第4四半期,2017,22.0
中古マンション等,千葉県,白井市,桜台,,,22000000,３ＬＤＫ,95.0,1995年,2017年第4四半期,2017,22.0
宅地(土地と建物),千葉県,白井市,桜台,,,46000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
中古マンション等,千葉県,白井市,桜台,,,13000000,４ＬＤＫ,95.0,1995年,2017年第4四半期,2017,22.0
中古マンション等,千葉県,白井市,桜台,,,10000000,２ＬＤＫ,70.0,2001年,2017年第4四半期,2017,16.0
宅地(土地と建物),千葉県,白井市,十余一,,,23000000,その他,190.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,白井市,富塚,,,8800000,その他,165.0,1995年,2017年第4四半期,2017,22.0
宅地(土地と建物),千葉県,白井市,七次台,,,24000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,白井市,七次台,,,38000000,その他,220.0,2012年,2017年第4四半期,2017,5.0
宅地(土地と建物),千葉県,白井市,七次台,,,21000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,白井市,七次台,,,24000000,その他,200.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,白井市,七次台,,,24000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,白井市,根,,,29000000,その他,150.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,白井市,根,,,24000000,その他,155.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,白井市,根,,,16000000,その他,115.0,2013年,2017年第4四半期,2017,4.0
宅地(土地と建物),千葉県,白井市,冨士,,,28000000,その他,175.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,富里市,御料,,,3000000,その他,180.0,1983年,2017年第4四半期,2017,34.0
宅地(土地と建物),千葉県,富里市,立沢新田,,,21000000,その他,130.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,富里市,十倉,,,2200000,その他,130.0,1979年,2017年第4四半期,2017,38.0
宅地(土地と建物),千葉県,富里市,日吉台,,,17000000,その他,155.0,1988年,2017年第4四半期,2017,29.0
宅地(土地と建物),千葉県,富里市,日吉台,,,68000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,富里市,七栄,,,21000000,その他,220.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,富里市,七栄,,,2900000,その他,155.0,1993年,2017年第4四半期,2017,24.0
宅地(土地と建物),千葉県,富里市,七栄,,,24000000,その他,185.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,富里市,七栄,,,2000000,その他,110.0,1978年,2017年第4四半期,2017,39.0
宅地(土地と建物),千葉県,富里市,七栄,,,22000000,その他,170.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,富里市,七栄,,,13000000,その他,195.0,1988年,2017年第4四半期,2017,29.0
宅地(土地と建物),千葉県,富里市,七栄,,,31000000,その他,250.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,富里市,七栄,,,22000000,その他,1000.0,1994年,2017年第4四半期,2017,23.0
宅地(土地と建物),千葉県,富里市,七栄,,,21000000,その他,270.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,富里市,七栄,,,22000000,その他,260.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,富里市,根木名,,,1000000,その他,220.0,1977年,2017年第4四半期,2017,40.0
宅地(土地と建物),千葉県,南房総市,千倉町白子,,,1900000,その他,390.0,1967年,2017年第4四半期,2017,50.0
宅地(土地と建物),千葉県,南房総市,千倉町南朝夷,,,6300000,その他,310.0,1996年,2017年第4四半期,2017,21.0
宅地(土地と建物),千葉県,南房総市,和田町花園,,,11000000,その他,650.0,1982年,2017年第4四半期,2017,35.0
宅地(土地と建物),千葉県,南房総市,和田町花園,,,8800000,その他,300.0,1988年,2017年第4四半期,2017,29.0
宅地(土地と建物),千葉県,南房総市,荒川,,,16000000,その他,480.0,1969年,2017年第4四半期,2017,48.0
宅地(土地と建物),千葉県,南房総市,富浦町原岡,,,21000000,その他,220.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,南房総市,和田町中三原,,,6000000,その他,620.0,1968年,2017年第4四半期,2017,49.0
宅地(土地と建物),千葉県,南房総市,千倉町瀬戸,,,13000000,その他,1100.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,南房総市,石堂,,,11000000,その他,1000.0,1974年,2017年第4四半期,2017,43.0
宅地(土地と建物),千葉県,南房総市,市部,,,3200000,その他,150.0,1986年,2017年第4四半期,2017,31.0
宅地(土地と建物),千葉県,南房総市,白浜町白浜,,,4000000,その他,310.0,1965年,2017年第4四半期,2017,52.0
宅地(土地と建物),千葉県,南房総市,富浦町多田良,,,20000000,その他,250.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,南房総市,富浦町多田良,,,4500000,その他,85.0,1997年,2017年第4四半期,2017,20.0
宅地(土地と建物),千葉県,南房総市,加茂,,,17000000,その他,710.0,2006年,2017年第4四半期,2017,11.0
宅地(土地と建物),千葉県,南房総市,白浜町滝口,,,12000000,その他,1200.0,戦前,2017年第4四半期,2017,
宅地(土地と建物),千葉県,南房総市,本織,,,500000,その他,330.0,1997年,2017年第4四半期,2017,20.0
宅地(土地と建物),千葉県,匝瑳市,東小笹,,,1000000,その他,790.0,1949年,2017年第4四半期,2017,68.0
宅地(土地と建物),千葉県,匝瑳市,八日市場ハ,,,3400000,その他,165.0,1961年,2017年第4四半期,2017,56.0
宅地(土地と建物),千葉県,匝瑳市,八日市場ホ,,,5500000,その他,230.0,1990年,2017年第4四半期,2017,27.0
宅地(土地と建物),千葉県,香取市,佐原,,,3000000,その他,150.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,香取市,佐原,,,5500000,その他,95.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,香取市,佐原,,,15000000,その他,460.0,1998年,2017年第4四半期,2017,19.0
宅地(土地と建物),千葉県,香取市,佐原,,,13000000,その他,85.0,1985年,2017年第4四半期,2017,32.0
宅地(土地と建物),千葉県,香取市,佐原,,,11000000,その他,380.0,2007年,2017年第4四半期,2017,10.0
宅地(土地と建物),千葉県,香取市,玉造,,,37000000,その他,1500.0,1996年,2017年第4四半期,2017,21.0
宅地(土地と建物),千葉県,香取市,玉造,,,1000000,その他,140.0,1983年,2017年第4四半期,2017,34.0
宅地(土地と建物),千葉県,香取市,野田,,,22000000,その他,280.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,香取市,野田,,,23000000,その他,210.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,香取市,鳩山,,,25000000,その他,240.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,香取市,南原地新田,,,1000000,その他,165.0,1987年,2017年第4四半期,2017,30.0
宅地(土地と建物),千葉県,香取市,境島,,,2000000,その他,160.0,1992年,2017年第4四半期,2017,25.0
宅地(土地と建物),千葉県,香取市,西田部,,,4400000,その他,490.0,1988年,2017年第4四半期,2017,29.0
宅地(土地と建物),千葉県,香取市,山之辺,,,1700000,その他,160.0,1986年,2017年第4四半期,2017,31.0
宅地(土地と建物),千葉県,香取市,分郷,,,4000000,その他,600.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,香取市,小見川,,,4500000,その他,1000.0,1968年,2017年第4四半期,2017,49.0
宅地(土地と建物),千葉県,香取市,小見川,,,8500000,その他,500.0,1982年,2017年第4四半期,2017,35.0
宅地(土地と建物),千葉県,香取市,小見川,,,60000000,その他,1100.0,1991年,2017年第4四半期,2017,26.0
宅地(土地と建物),千葉県,山武市,上横地,,,7000000,その他,280.0,1993年,2017年第4四半期,2017,24.0
宅地(土地と建物),千葉県,山武市,椎崎,,,4800000,その他,170.0,1991年,2017年第4四半期,2017,26.0
宅地(土地と建物),千葉県,山武市,松尾町木刀,,,3300000,その他,170.0,1994年,2017年第4四半期,2017,23.0
宅地(土地と建物),千葉県,山武市,松尾町高富,,,8800000,その他,165.0,1994年,2017年第4四半期,2017,23.0
宅地(土地と建物),千葉県,山武市,寺崎,,,1000000,その他,260.0,1986年,2017年第4四半期,2017,31.0
宅地(土地と建物),千葉県,山武市,蓮沼ハ,,,14000000,その他,350.0,2000年,2017年第4四半期,2017,17.0
宅地(土地と建物),千葉県,山武市,津辺,,,7000000,その他,230.0,1990年,2017年第4四半期,2017,27.0
宅地(土地と建物),千葉県,山武市,成東,,,1000000,その他,130.0,1981年,2017年第4四半期,2017,36.0
宅地(土地と建物),千葉県,山武市,森,,,2600000,その他,160.0,1995年,2017年第4四半期,2017,22.0
宅地(土地と建物),千葉県,山武市,川崎,,,2000000,その他,200.0,2004年,2017年第4四半期,2017,13.0
宅地(土地と建物),千葉県,山武市,川崎,,,4500000,その他,200.0,2004年,2017年第4四半期,2017,13.0
宅地(土地と建物),千葉県,山武市,蓮沼ニ,,,2600000,その他,165.0,1993年,2017年第4四半期,2017,24.0
宅地(土地と建物),千葉県,山武市,松尾町猿尾,,,3000000,その他,150.0,1976年,2017年第4四半期,2017,41.0
宅地(土地と建物),千葉県,いすみ市,苅谷,,,19000000,その他,330.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,いすみ市,苅谷,,,16000000,その他,330.0,2017年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,いすみ市,岬町江場土,,,15000000,その他,920.0,1987年,2017年第4四半期,2017,30.0
宅地(土地と建物),千葉県,いすみ市,作田,,,13000000,その他,620.0,2003年,2017年第4四半期,2017,14.0
宅地(土地と建物),千葉県,いすみ市,作田,,,1500000,その他,9999.0,1980年,2017年第4四半期,2017,37.0
宅地(土地と建物),千葉県,いすみ市,岬町榎沢,,,6900000,その他,800.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,いすみ市,大原,,,7500000,その他,220.0,1990年,2017年第4四半期,2017,27.0
宅地(土地と建物),千葉県,いすみ市,大原,,,4500000,その他,190.0,1977年,2017年第4四半期,2017,40.0
宅地(土地と建物),千葉県,いすみ市,大原,,,5800000,その他,910.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,いすみ市,大原,,,37000000,その他,170.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,いすみ市,岬町和泉,,,7700000,その他,1200.0,1979年,2017年第4四半期,2017,38.0
宅地(土地と建物),千葉県,いすみ市,弥正,,,2800000,その他,300.0,1994年,2017年第4四半期,2017,23.0
宅地(土地と建物),千葉県,いすみ市,弥正,,,14000000,その他,330.0,2016年,2017年第4四半期,2017,1.0
宅地(土地と建物),千葉県,いすみ市,深堀,,,6500000,その他,9999.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,いすみ市,岬町桑田,,,1100000,その他,200.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,いすみ市,岬町桑田,,,4300000,その他,460.0,1977年,2017年第4四半期,2017,40.0
宅地(土地と建物),千葉県,いすみ市,岬町椎木,,,6300000,その他,180.0,1987年,2017年第4四半期,2017,30.0
宅地(土地と建物),千葉県,大網白里市,大網,,,2000000,その他,300.0,1987年,2017年第4四半期,2017,30.0
宅地(土地と建物),千葉県,大網白里市,上貝塚,,,8500000,その他,180.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,大網白里市,南飯塚,,,23000000,その他,250.0,2018年,2017年第4四半期,2017,0.0
宅地(土地と建物),千葉県,大網白里市,南今泉,,,6100000,その他,590.0,1978年,2017年第4四半期,2017,39.0
宅地(土地と建物),千葉県,大網白里市,北飯塚,,,4000000,その他,165.0,1987年,2017年第4四半期,2017,30.0
宅地(土地と建物),千葉県,大網白里市,季美の森南,,,13000000,その他,190.0,1995年,2017年第4四半期,2017,22.0
宅地(土地と建物),千葉県,大網白里市,永田,,,12000000,その他,430.0,,2017年第4四半期,2017,
宅地(土地と建物),千葉県,大網白里市,永田,,,30000000,その他,630.0,2010年,2017年第4四半期,2017,7.0
